sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
3.9897;10.1628;3.559;3.46;8.8914;2.2676;1.6764;0.7607;-1.4102;-0.3234;0.3194;-0.0286;13.0;-31.38;-24.99;-16.0;9.8;-65.05;-56.76;0.0;1009.52;56.241;37.512703;127.05701;49.6;NaN;;0.0;5.70576;;26 / 45;282059;2020-09-25 14:55:40:031
6.2774;7.414;3.2356;6.596;6.8597;2.3679;-0.8456;2.1291;0.5256;1.1243;0.9811;1.912;20.0;-39.61;-12.85;-23.64;359.5;-62.8;-59.42;0.0;1009.54;58.244;37.512707;127.05701;50.0;NaN;;0.0;5.849465;;25 / 45;282559;2020-09-25 14:55:40:531
4.7862;9.7628;2.6798;5.0007;8.0208;2.6135;-0.8099;1.2082;-0.8033;-0.1179;-1.448;-0.1598;28.0;-34.21;-21.1;-18.69;331.25;-38.77;-72.03;0.0;1009.53;61.251;37.512707;127.05701;50.0;NaN;;0.0;5.849465;;25 / 45;283059;2020-09-25 14:55:41:031
5.0833;8.2021;1.0354;4.9059;8.4508;-0.8282;-0.3786;0.5272;2.9173;1.131;1.5755;-0.5985;42.0;-42.32;-14.58;9.17;23.94;-59.9;-85.24;0.0;1009.49;58.257;37.51272;127.057;49.46;NaN;;1.63;5.903771;348.0;26 / 45;283559;2020-09-25 14:55:41:531
4.8533;9.3903;2.2151;3.7117;8.8034;2.2124;0.411;0.1739;-0.5949;0.2541;-1.4566;0.7049;35.0;-38.26;-21.1;-6.82;30.02;-63.86;-59.2;0.0;1009.48;57.429;37.51272;127.057;49.46;NaN;;1.63;5.903771;348.0;26 / 45;284060;2020-09-25 14:55:42:032
2.2087;8.4836;1.2462;2.9642;9.2499;1.3506;-0.1196;-0.3786;0.224;-0.895;-0.9227;1.5328;32.0;-35.71;-26.95;7.56;12.97;-73.77;-92.7;0.0;1009.45;59.651;37.512733;127.05699;49.3;NaN;;1.46;5.92098;348.0;27 / 45;284560;2020-09-25 14:55:42:532
4.1467;9.0106;1.1863;4.9724;8.388;1.0424;1.4735;-0.065;-0.4094;0.6882;-0.0556;-0.0951;26.0;-41.62;-18.48;15.19;53.75;-56.71;-72.4;0.0;1009.44;55.331;37.512733;127.05699;49.3;NaN;;1.46;5.92098;348.0;27 / 45;285059;2020-09-25 14:55:43:031
2.8986;8.7303;-8.543;2.1203;9.4923;-1.2534;1.591;-2.0022;0.8629;-0.7732;0.1894;1.0994;8.0;-27.01;-31.3;8.91;35.39;-56.95;-98.8;0.0;1009.46;57.317;37.51274;127.05699;49.44;NaN;;0.98;6.094123;347.9;27 / 45;285560;2020-09-25 14:55:43:532
3.5202;9.6262;-0.3145;4.2176;8.8526;0.1184;0.2686;1.2424;1.2542;1.0082;-0.7027;0.0175;19.0;-30.26;-29.24;15.53;56.23;-61.21;-87.29;0.0;1009.42;59.265;37.51274;127.05699;49.44;NaN;;0.98;6.094123;347.9;27 / 45;286059;2020-09-25 14:55:44:031
3.6484;8.1075;1.4174;5.0937;8.354;-0.6601;0.047;0.5303;2.6264;0.3301;-1.9376;1.1115;19.0;-33.32;-21.91;31.81;67.03;-65.72;-80.34;0.0;1009.36;56.283;37.512753;127.056984;48.98;NaN;;1.1;6.291134;349.3;27 / 45;286559;2020-09-25 14:55:44:531
5.2737;7.8979;1.4761;4.7733;8.4966;-1.0926;-2.1207;-0.7614;0.943;-0.9312;-1.8121;-0.0638;36.0;-35.49;-20.43;17.73;22.9;-60.04;-102.89;0.0;1009.39;56.169;37.512753;127.056984;48.98;NaN;;1.1;6.291134;349.3;27 / 45;287059;2020-09-25 14:55:45:031
6.2487;8.6105;-0.1013;5.5275;8.0538;-0.8681;0.8557;-0.4553;0.7337;1.507;2.6022;-0.2491;41.0;-29.68;-14.29;5.95;347.76;-54.9;-108.15;0.0;1009.41;55.976;37.51276;127.056984;49.64;NaN;;0.84;6.217269;347.9;27 / 45;287559;2020-09-25 14:55:45:531
5.039;7.3433;4.4214;4.7991;8.5269;0.6569;1.833;0.0485;2.5772;1.5918;3.7132;-1.077;43.0;-26.16;-19.77;-4.45;340.96;-59.84;-90.61;0.0;1009.41;53.222;37.51276;127.056984;49.64;NaN;;0.84;6.217269;347.9;27 / 45;288059;2020-09-25 14:55:46:031
5.1587;9.558;0.9252;5.2607;8.2488;0.6727;0.729;-0.1682;1.4426;-1.1656;0.9975;-0.8539;34.0;-31.98;-18.49;-6.11;357.11;-63.81;-81.27;0.0;1009.41;58.643;37.512768;127.05698;49.95;NaN;;0.88;6.7504;347.9;28 / 45;288559;2020-09-25 14:55:46:531
5.3228;8.6992;2.1109;3.4016;9.1507;0.9297;0.3433;-1.015;-2.7765;-1.24;-1.7962;0.9711;38.0;-31.5;-20.54;-2.82;7.36;-64.05;-80.12;0.0;1009.41;47.774;37.512768;127.05698;49.95;NaN;;0.88;6.7504;347.9;28 / 45;289060;2020-09-25 14:55:47:032
4.7815;9.5184;2.493;5.2158;8.2458;0.9859;-0.6114;1.0348;1.0803;0.3368;-1.4512;0.4596;38.0;-34.91;-20.35;2.99;29.75;-58.45;-77.74;0.0;1009.4;50.634;37.512775;127.05698;50.68;NaN;;1.09;7.548841;347.8;28 / 45;289559;2020-09-25 14:55:47:531
4.2988;7.123;-3.8466;3.7338;9.068;0.0314;-0.1674;-0.4815;1.6178;0.1858;0.81;-0.9851;29.0;-27.01;-20.31;5.52;9.1;-60.96;-97.75;0.0;1009.42;53.805;37.512775;127.05698;50.68;NaN;;1.09;7.548841;347.8;28 / 45;290060;2020-09-25 14:55:48:032
5.7696;9.2082;2.6343;5.588;8.0576;-0.1414;0.057;0.4437;1.7617;0.7058;1.1953;-0.2404;49.0;-31.59;-16.22;9.27;30.8;-60.19;-85.64;0.0;1009.44;54.871;37.512787;127.05696;50.84;NaN;;1.37;7.246674;332.0;26 / 45;290559;2020-09-25 14:55:48:531
3.9239;7.9063;1.5073;4.0675;8.8861;0.8144;-1.2547;-0.735;-0.1491;-1.4043;-1.0078;-0.0281;43.0;-22.78;-15.07;1.2;21.56;-64.98;-78.68;0.0;1009.46;54.62;37.512787;127.05696;50.84;NaN;;1.37;7.246674;332.0;26 / 45;291060;2020-09-25 14:55:49:032
6.214;8.1243;-2.147;4.0292;8.9407;-0.0144;1.1076;-0.1025;1.2993;0.9889;2.1125;-0.3797;45.0;-22.57;-12.69;8.28;26.09;-57.96;-93.99;0.0;1009.45;56.053;37.512794;127.05695;50.6;NaN;;0.41;7.459245;332.1;27 / 45;291559;2020-09-25 14:55:49:531
3.6304;8.5351;1.7923;4.6479;8.4922;1.5653;0.297;0.1819;1.105;0.2776;-0.4919;0.6017;47.0;-26.04;-5.77;6.87;42.31;-59.99;-71.39;0.0;1009.43;52.879;37.512794;127.05695;50.6;NaN;;0.41;7.459245;332.1;27 / 45;292059;2020-09-25 14:55:50:031
3.0615;9.104;1.1695;3.9361;8.929;0.9744;1.075;-1.1355;0.1013;-1.4949;-0.1166;0.3159;46.0;-21.34;-7.55;6.63;17.97;-66.18;-94.51;0.0;1009.46;52.684;37.512814;127.056946;49.98;NaN;;1.71;7.243063;339.9;27 / 45;292559;2020-09-25 14:55:50:531
8.734;4.3346;3.1901;5.6397;8.0013;-0.5865;2.1573;-1.4523;4.4054;3.997;6.9642;-1.1319;74.0;-25.62;-0.42;5.02;3.17;-52.56;-98.37;0.0;1009.54;56.523;37.512814;127.056946;49.98;NaN;;1.71;7.243063;339.9;27 / 45;293059;2020-09-25 14:55:51:031
11.2732;8.5435;0.7203;4.5382;8.6425;0.9393;1.1208;-1.273;-2.6367;-1.6099;-6.2679;0.4524;61.0;-28.87;-1.2;3.85;347.37;-61.56;-97.36;0.0;1009.57;62.657;37.512825;127.05694;49.96;NaN;;1.31;6.922652;336.0;27 / 45;293559;2020-09-25 14:55:51:531
8.5316;10.1365;-6.2098;3.9822;8.9583;0.2463;-0.5012;0.0699;-0.6939;-0.3337;0.0736;0.5509;78.0;-31.97;-3.18;18.92;8.29;-61.15;-113.75;0.0;1009.57;69.826;37.512825;127.05694;49.96;NaN;;1.31;6.922652;336.0;27 / 45;294059;2020-09-25 14:55:52:031
2.8579;8.365;0.1107;4.3406;8.5972;-1.8486;0.225;-0.3266;0.1123;-0.6576;-2.7047;-0.9577;65.0;-21.9;-1.98;31.85;52.7;-56.79;-99.24;0.0;1009.63;70.042;37.51284;127.05693;50.42;NaN;;0.83;6.479538;339.4;27 / 45;294560;2020-09-25 14:55:52:532
4.6988;7.3086;-2.5543;3.5454;9.143;-0.0774;3.7264;-1.395;-2.7299;0.1051;0.7385;0.5241;43.0;-25.99;-6.1;-5.13;342.66;-69.11;-93.99;0.0;1009.38;64.196;37.51284;127.05693;50.42;NaN;;0.83;6.479538;339.4;27 / 45;295059;2020-09-25 14:55:53:031
5.4067;9.0992;2.705;4.8418;8.3253;1.8484;-0.203;-0.2107;-0.4991;0.1371;0.2215;-0.1849;59.0;-31.69;1.88;-8.07;7.28;-58.15;-69.54;0.0;1009.59;65.324;37.51285;127.05692;50.39;NaN;;1.11;6.247286;329.6;27 / 45;295560;2020-09-25 14:55:53:532
5.7253;9.667;2.5253;4.8066;8.5422;0.3115;-0.7036;0.4188;1.6298;0.3581;0.3971;0.0166;67.0;-31.89;0.68;-4.65;0.45;-57.87;-80.73;0.0;1009.52;56.31;37.51285;127.05692;50.39;NaN;;1.11;6.247286;329.6;27 / 45;296059;2020-09-25 14:55:54:031
7.1338;7.6823;2.6787;5.0694;8.2105;1.7492;1.1589;-0.3187;-2.1268;-0.4314;-0.2635;-0.301;62.0;-30.44;-2.05;-13.71;348.36;-60.45;-74.79;0.0;1009.5;60.732;37.51286;127.056915;50.25;NaN;;0.56;5.965537;339.3;27 / 45;296560;2020-09-25 14:55:54:532
4.409;8.7148;1.9133;4.0298;8.8988;0.862;0.1194;-0.7363;-0.2186;-0.1849;-0.6327;1.1158;60.0;-25.33;-5.6;-12.05;343.49;-65.15;-77.93;0.0;1009.5;58.25;37.51286;127.056915;50.25;NaN;;0.56;5.965537;339.3;27 / 45;297059;2020-09-25 14:55:55:031
4.6904;8.5483;2.2511;5.1182;8.3025;1.021;0.1409;-0.0605;-0.3776;0.2496;0.7657;-0.3973;64.0;-28.28;-2.62;-14.07;350.56;-53.7;-80.61;0.0;1009.5;59.128;37.512863;127.05691;49.88;NaN;;0.29;5.699482;339.2;27 / 45;297559;2020-09-25 14:55:55:531
5.3336;8.1794;0.7742;5.0084;8.2663;1.6597;0.1731;0.216;-0.0304;0.3727;0.2609;0.0053;62.0;-27.47;-0.58;-11.41;355.35;-57.45;-71.67;0.0;1009.49;59.16;37.512863;127.05691;49.88;NaN;;0.29;5.699482;339.2;27 / 45;298060;2020-09-25 14:55:56:032
5.2366;7.7039;2.1409;5.1443;8.1451;1.8343;-0.1052;0.222;-0.3731;-0.3415;-0.1537;-0.0081;69.0;-31.31;0.65;-13.43;352.62;-57.45;-73.59;0.0;1009.53;63.823;37.512863;127.05689;49.98;NaN;;0.0;5.375223;;27 / 45;298560;2020-09-25 14:55:56:532
5.3348;7.8248;4.9328;5.1575;7.8569;2.7999;-0.0293;-0.0044;-0.3886;0.3611;0.2734;-0.3744;72.0;-33.02;4.1;-13.48;8.04;-53.24;-61.5;0.0;1009.53;65.958;37.512863;127.05689;49.98;NaN;;0.0;5.375223;;27 / 45;299059;2020-09-25 14:55:57:031
6.0666;8.8022;-0.499;5.2929;7.9477;2.2336;0.8926;-0.3151;0.2048;0.6757;0.6915;-0.1513;70.0;-32.7;4.04;-8.21;10.26;-52.04;-67.51;0.0;1009.57;65.627;37.512863;127.05689;49.98;NaN;;0.0;5.375223;;27 / 45;299559;2020-09-25 14:55:57:531
4.9228;8.6094;4.3723;4.8767;7.9904;2.9227;0.9585;0.469;-2.8453;-0.7006;-0.6812;0.0951;66.0;-34.51;6.94;-12.39;12.93;-54.57;-59.06;0.0;1009.64;64.289;37.512863;127.05689;49.98;NaN;;0.0;5.375223;;27 / 45;300059;2020-09-25 14:55:58:031
3.4592;7.6775;2.6763;5.1506;8.0481;2.2067;-0.0674;-0.048;-1.6985;-0.7728;-0.464;1.0068;58.0;-32.37;8.79;-11.52;357.04;-50.91;-66.07;0.0;1009.64;62.962;37.512863;127.05689;49.98;NaN;;0.0;5.375223;;27 / 45;300559;2020-09-25 14:55:58:531
2.8387;7.4847;2.905;5.0446;7.7769;3.2004;-0.4395;0.7676;-1.4914;-0.2065;0.1193;0.2823;60.0;-32.64;7.64;-13.44;11.65;-52.47;-57.61;0.0;1009.77;65.847;37.512863;127.05689;49.98;NaN;;0.0;5.375223;;27 / 45;301059;2020-09-25 14:55:59:031
7.8692;7.9602;-3.6047;5.2666;8.2667;-0.3063;2.8336;-1.7147;-1.9007;-2.959;-4.0669;-0.2549;31.0;-32.45;0.19;-13.09;320.15;-47.24;-84.31;0.0;1009.62;68.38;37.512863;127.05689;50.33;NaN;;0.0;5.142089;;26 / 45;301559;2020-09-25 14:55:59:531
8.0944;8.4405;2.7972;6.6634;6.9553;1.842;-1.959;1.5652;1.28;2.0987;0.6671;-0.0393;78.0;-45.52;2.92;-3.45;15.34;-45.17;-74.55;0.0;1009.68;65.393;37.512863;127.05689;50.33;NaN;;0.0;5.142089;;26 / 45;302059;2020-09-25 14:56:00:031
5.7373;11.4803;0.6473;2.3386;9.5188;-0.3076;1.7182;-1.2051;4.5825;0.1249;0.9386;-0.0899;5.0;-12.17;-21.74;-13.88;277.46;-70.85;-98.48;0.0;1009.57;66.03;37.512867;127.05688;50.87;NaN;;0.52;5.979755;339.1;26 / 45;302560;2020-09-25 14:56:00:532
4.3323;7.5002;3.1506;7.0535;5.6171;3.8557;1.6538;1.5889;0.9802;0.0578;-0.4698;-1.1681;55.0;-34.71;0.21;-20.06;346.66;-54.07;-71.13;0.0;1009.55;61.718;37.512867;127.05688;50.87;NaN;;0.52;5.979755;339.1;26 / 45;303060;2020-09-25 14:56:01:032
4.8473;7.7865;0.821;5.372;8.0094;1.7783;-0.8117;-0.2589;1.4644;1.4768;1.025;0.0078;65.0;-30.48;-2.38;-18.98;343.36;-55.19;-70.91;0.0;1009.63;66.561;37.51288;127.05688;51.05;NaN;;1.51;6.455719;344.1;29 / 45;303559;2020-09-25 14:56:01:531
10.3162;6.0606;1.0689;7.0322;5.8402;3.5512;-2.1308;1.646;-1.6952;-1.8793;-1.307;1.4509;67.0;-31.9;5.98;-11.61;9.81;-44.9;-61.26;0.0;1009.61;63.594;37.51288;127.05688;51.05;NaN;;1.51;6.455719;344.1;29 / 45;304060;2020-09-25 14:56:02:032
4.7036;6.039;0.9731;1.7387;9.5349;-1.494;3.5486;-1.5372;-1.0748;1.5192;5.4252;-1.0306;28.0;-1.53;-22.46;4.97;119.78;-74.33;-117.55;0.0;1009.65;61.6;37.512897;127.05686;51.13;NaN;;1.47;6.568744;339.2;29 / 45;304559;2020-09-25 14:56:02:531
8.4334;8.9208;0.4497;7.293;5.7007;3.238;-3.1958;3.0023;-0.4878;-2.4119;-2.422;1.6848;43.0;-28.77;-0.17;-11.1;348.68;-55.76;-78.62;0.0;1009.6;66.073;37.512897;127.05686;51.13;NaN;;1.47;6.568744;339.2;29 / 45;305059;2020-09-25 14:56:03:031
6.5996;7.9662;2.5349;0.5759;9.6076;-1.8793;5.29;-0.3071;4.1225;1.9538;5.6521;-2.2981;26.0;-21.24;-18.33;6.71;78.23;-44.96;-86.23;0.0;1009.74;66.493;37.51291;127.056854;51.35;NaN;;1.16;6.801697;336.7;29 / 45;305560;2020-09-25 14:56:03:532
7.8225;10.0466;-8.446;7.163;6.6625;0.688;-0.113;-0.6136;4.178;-0.545;1.8607;-0.3159;33.0;-23.03;3.51;-18.97;319.72;-42.8;-84.51;0.0;1009.54;64.328;37.51291;127.056854;51.35;NaN;;1.16;6.801697;336.7;29 / 45;306060;2020-09-25 14:56:04:032
7.0895;7.1337;4.3351;4.8326;7.5541;3.9689;-0.698;2.1677;0.0164;-0.3826;-0.8256;1.0534;58.0;-36.97;3.05;-18.61;11.37;-64.26;-52.19;0.0;1009.55;60.39;37.51292;127.05685;51.7;NaN;;1.49;7.092757;339.2;29 / 45;306559;2020-09-25 14:56:04:531
6.5254;4.0675;5.0562;7.0357;6.2242;2.8159;-0.5721;1.3025;2.258;2.3621;2.9507;1.8644;9.0;-3.38;-8.35;-31.68;276.25;-39.4;-68.19;0.0;1009.56;65.042;37.51292;127.05685;51.7;NaN;;1.49;7.092757;339.2;29 / 45;307059;2020-09-25 14:56:05:031
5.9708;10.0478;4.3651;6.2067;6.9852;2.9755;1.2034;1.0358;1.1533;-2.6601;-4.1048;0.8816;48.0;-9.91;-14.29;-26.62;321.0;-70.25;-51.56;0.0;1009.41;65.408;37.51294;127.05684;51.98;NaN;;2.03;6.769826;346.8;29 / 45;307560;2020-09-25 14:56:05:532
3.4412;7.6751;-7.9752;3.8387;8.6965;-2.4094;1.9812;0.8113;3.4626;-1.9666;-4.7936;-1.4122;9.0;-20.27;-26.72;-1.23;271.18;-58.92;-121.43;0.0;1009.55;61.489;37.51294;127.05684;51.98;NaN;;2.03;6.769826;346.8;29 / 45;308059;2020-09-25 14:56:06:031
6.6092;6.166;2.3421;7.5732;5.5575;2.8162;-2.3567;3.7153;-0.5958;-1.2964;0.7914;1.0412;25.0;-44.12;11.45;-27.54;343.97;-34.52;-69.6;0.0;1009.54;55.661;37.51296;127.05683;52.49;NaN;;2.32;11.590779;340.8;29 / 45;308560;2020-09-25 14:56:06:532
3.4484;5.4413;1.0785;4.2686;8.7763;-0.9622;3.7994;-3.4893;0.2588;-3.5753;-3.3316;-0.9309;4.0;-24.38;-34.36;-14.38;248.48;-47.14;-88.73;0.0;1009.54;63.943;37.51296;127.05683;52.49;NaN;;2.32;11.590779;340.8;29 / 45;309060;2020-09-25 14:56:07:032
10.1377;12.054;3.1038;7.801;5.6657;-1.7928;0.7802;0.3426;4.8063;0.1018;-0.892;-3.9806;57.0;-50.91;-20.65;22.34;34.78;-35.29;-102.94;0.0;1009.5;56.431;37.512978;127.05682;52.94;NaN;;1.68;11.332514;333.6;27 / 45;309559;2020-09-25 14:56:07:531
-8.9746;10.5689;-6.6625;-0.7802;9.6455;-1.5894;5.9304;-7.8159;-4.0013;-1.0724;-5.6444;-1.0548;29.0;-20.4;-39.5;2.29;233.13;-79.6;153.85;0.0;1009.6;63.056;37.512978;127.05682;52.94;NaN;;1.68;11.332514;333.6;27 / 45;310060;2020-09-25 14:56:08:032
17.3613;-4.2951;4.08;7.0463;4.616;5.0213;5.5586;7.613;-0.0079;1.8691;2.9116;-1.2862;46.0;-51.23;-3.02;-28.28;343.54;-30.62;-69.05;0.0;1009.62;62.412;37.512993;127.05681;53.65;NaN;;2.04;11.395931;337.2;28 / 45;310559;2020-09-25 14:56:08:531
5.0605;7.9099;-0.3109;5.8346;7.8745;-0.3465;1.3622;0.1901;0.4977;-2.087;-2.6672;-2.5699;12.0;-12.46;-36.23;-14.76;227.54;-51.39;-74.51;0.0;1009.49;63.926;37.512993;127.05681;53.65;NaN;;2.04;11.395931;337.2;28 / 45;311059;2020-09-25 14:56:09:031
9.2143;5.8665;-3.146;4.3759;8.7405;-0.7911;2.4178;-1.7182;1.5267;1.497;1.3857;-1.2643;16.0;-49.73;-5.54;2.54;13.52;-41.66;-85.57;0.0;1009.5;57.875;37.51301;127.0568;54.37;NaN;;2.16;11.488667;338.5;28 / 45;311560;2020-09-25 14:56:09:532
3.6029;7.9087;3.1973;5.9008;7.8327;0.0104;2.5718;1.8777;4.0505;0.6204;-3.3036;-0.5711;46.0;-33.78;-25.02;30.7;78.88;-63.2;-70.33;0.0;1009.48;64.167;37.51301;127.0568;54.37;NaN;;2.16;11.488667;338.5;28 / 45;312059;2020-09-25 14:56:10:031
6.6451;9.8143;-0.7026;6.6416;6.6915;-2.6989;2.5552;2.2833;4.0436;5.5286;0.5201;-1.2445;3.0;-37.31;-16.82;-7.63;302.85;-42.44;-103.28;0.0;1009.44;62.384;37.513027;127.056786;54.61;NaN;;2.11;11.774838;337.6;27 / 45;312559;2020-09-25 14:56:10:531
5.0977;7.8823;0.4497;1.3708;9.6423;-1.1474;-0.1215;-2.1199;-0.4837;-1.0081;-0.762;4.1939;8.0;-28.07;-26.0;-0.5;312.33;-79.5;-129.93;0.0;1009.45;62.716;37.513027;127.056786;54.61;NaN;;2.11;11.774838;337.6;27 / 45;313059;2020-09-25 14:56:11:031
7.5363;7.8799;3.7075;5.7505;7.6984;1.9586;-3.6209;-0.9718;-0.5538;2.6781;0.1065;-1.4043;3.0;-19.54;-11.29;-24.54;322.39;-49.64;-60.57;0.0;1009.47;60.421;37.513046;127.05677;55.53;NaN;;2.16;12.214255;335.7;27 / 45;313559;2020-09-25 14:56:11:531
8.3639;9.0357;0.367;4.083;8.5111;2.6573;-1.3564;-0.0602;-2.2733;-0.9661;-2.3725;0.9893;1.0;-3.34;-16.75;-18.74;280.82;-60.21;-56.94;0.0;1009.46;50.579;37.513046;127.05677;55.53;NaN;;2.16;12.214255;335.7;27 / 45;314060;2020-09-25 14:56:12:032
3.2759;9.1723;0.0113;2.2116;9.5398;-0.5214;0.1465;-1.4855;0.2443;-2.1214;-1.6107;1.0303;1.0;-11.93;-18.09;-13.12;289.54;-70.13;-91.91;0.0;1009.45;57.421;37.513058;127.05676;56.51;NaN;;0.87;12.164652;336.4;27 / 45;314559;2020-09-25 14:56:12:531
4.9431;7.7566;0.6485;5.3292;8.1809;0.9183;1.3358;-0.4281;-0.233;1.8199;1.024;0.7769;14.0;-36.13;-7.3;-5.96;0.43;-56.53;-80.22;0.0;1009.49;61.412;37.513058;127.05676;56.51;NaN;;0.87;12.164652;336.4;27 / 45;315059;2020-09-25 14:56:13:031
4.3898;7.7087;2.087;5.1808;8.1943;1.4774;-0.6123;-0.7827;0.4862;1.2949;1.4647;-0.3736;8.0;-34.03;-11.59;-7.26;341.38;-61.44;-91.79;0.0;1009.5;57.786;37.513077;127.056755;57.42;NaN;;2.33;11.955317;341.4;27 / 45;315559;2020-09-25 14:56:13:531
5.9145;5.2916;0.5766;4.7159;8.5737;0.6506;0.6679;-0.2021;0.8955;-0.7541;-0.5735;-0.1774;10.0;-35.56;-6.85;-11.49;350.32;-62.87;-80.83;0.0;1009.52;51.775;37.513077;127.056755;57.42;NaN;;2.33;11.955317;341.4;27 / 45;316059;2020-09-25 14:56:14:031
4.9336;6.0294;-1.6476;4.6526;8.5932;0.8253;0.3929;-0.2938;1.3234;0.8638;0.9254;-0.4497;9.0;-29.65;-12.03;-13.98;343.22;-63.28;-77.34;0.0;1009.52;48.013;37.5131;127.05674;57.31;NaN;;2.6;11.690591;335.8;25 / 45;316559;2020-09-25 14:56:14:531
2.2614;5.5383;1.5671;5.5516;7.8073;2.0968;1.3695;1.2624;-1.2616;0.989;-0.4732;-0.482;9.0;-40.13;-4.17;-12.14;0.41;-54.94;-72.99;0.0;1009.5;59.36;37.5131;127.05674;57.31;NaN;;2.6;11.690591;335.8;25 / 45;317060;2020-09-25 14:56:15:032
8.2034;10.6934;1.9396;3.8072;8.9992;-0.8306;0.1419;-2.1658;-1.6749;-1.28;-0.8608;0.7732;13.0;-25.39;-17.36;-9.6;320.96;-60.67;-91.64;0.0;1009.5;48.777;37.51312;127.05671;56.75;NaN;;1.34;11.383456;327.9;25 / 45;317559;2020-09-25 14:56:15:531
4.8964;4.6341;0.0891;4.5759;8.6681;0.31;-0.4599;0.0477;0.0085;0.511;0.5201;-0.5539;15.0;-27.76;-11.8;-10.14;337.66;-62.12;-86.12;0.0;1009.51;55.332;37.51312;127.05671;56.75;NaN;;1.34;11.383456;327.9;25 / 45;318060;2020-09-25 14:56:16:032
3.325;10.1317;2.0403;4.2162;8.6516;1.8826;0.3966;0.4696;0.1041;-0.6997;-0.3581;0.2945;14.0;-28.07;-8.04;-6.02;15.83;-61.91;-65.94;0.0;1009.51;48.634;37.513145;127.05669;57.75;NaN;;2.37;11.315552;322.8;24 / 45;318559;2020-09-25 14:56:16:531
2.8411;10.1784;1.0713;3.9953;8.9555;-0.0804;1.6718;-0.0762;0.3093;0.2908;-0.2609;-0.3935;16.0;-24.84;-7.99;0.87;12.49;-57.76;-83.81;0.0;1009.51;52.13;37.513145;127.05669;57.75;NaN;;2.37;11.315552;322.8;24 / 45;319060;2020-09-25 14:56:17:032
4.8366;8.4788;1.124;6.4104;7.4092;0.4241;-1.078;1.418;1.0082;0.8469;0.588;-0.811;12.0;-33.8;-1.39;0.23;24.76;-63.27;-67.94;0.0;1009.5;57.998;37.51317;127.05668;58.15;NaN;;2.07;11.165517;337.2;27 / 45;319559;2020-09-25 14:56:17:531
2.9429;7.2308;-4.4563;4.0345;8.7728;-1.7123;1.4177;-0.3848;0.7644;-1.3354;-1.0874;-0.6328;12.0;-12.56;-13.52;2.75;337.14;-63.45;-113.0;0.0;1009.5;56.308;37.51317;127.05668;58.15;NaN;;2.07;11.165517;337.2;27 / 45;320060;2020-09-25 14:56:18:032
7.0164;7.3984;-3.982;6.0452;7.709;-0.4449;-1.0166;0.8095;3.1325;3.7847;5.5145;-0.5567;11.0;-23.52;-8.46;-3.53;339.62;-53.73;-93.24;0.0;1009.48;57.936;37.51319;127.05667;58.04;NaN;;2.29;11.360212;348.3;27 / 45;320559;2020-09-25 14:56:18:531
3.21;9.5651;1.8307;5.5353;7.9474;1.5391;1.1454;1.4065;1.6005;-1.383;-1.4372;1.5561;18.0;-28.44;-6.95;-6.72;346.19;-68.64;-87.64;0.0;1009.49;50.676;37.51319;127.05667;58.04;NaN;;2.29;11.360212;348.3;27 / 45;321060;2020-09-25 14:56:19:032
4.9288;8.3243;0.9671;4.8197;8.5396;0.1268;-0.6066;0.6969;0.0046;-0.8197;0.264;0.4336;21.0;-22.2;-17.65;-7.39;342.09;-60.02;-81.02;0.0;1009.5;51.905;37.51321;127.056656;57.9;NaN;;1.92;11.723269;342.4;27 / 45;321559;2020-09-25 14:56:19:531
5.3863;9.6957;1.1539;4.7522;8.4745;1.3303;-0.3025;0.2443;0.215;0.7849;0.6708;0.433;19.0;-27.47;-8.72;-4.22;10.29;-59.79;-74.36;0.0;1009.51;49.45;37.51321;127.056656;57.9;NaN;;1.92;11.723269;342.4;27 / 45;322059;2020-09-25 14:56:20:031
7.0787;11.9678;1.3384;4.3469;8.7377;0.9633;-1.2889;-1.2365;0.0463;-0.1997;0.2679;-0.48;28.0;-27.62;-10.33;-3.72;8.44;-61.18;-79.82;0.0;1009.51;54.465;37.51323;127.05664;56.95;NaN;;1.77;11.617796;335.2;28 / 45;322559;2020-09-25 14:56:20:531
