ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
4.8958;5.0286;1.9261;6.9955;6.5986;1.9212;2.8297;1.1971;1.2207;0.3506;-0.1025;-1.6065;9488;24.69;-29.81;7.84;183.41;-35.76;-67.1;5;1010.64;55.351;37.517742;126.76544;37.33;NaN;;1.93;4.806636;194.5;34 / 43;42508;2021-05-13 12:04:16:119
5.6709;6.4731;1.2746;6.4241;6.9872;2.4658;0.8573;-0.1249;-0.4322;-0.2498;0.5866;0.2224;10294;26.87;-28.17;9.34;182.08;-39.35;-68.66;5;1010.64;53.302;37.51772;126.76543;38.85;NaN;;2.59;4.500926;201.9;35 / 43;43008;2021-05-13 12:04:16:619
9.1419;8.4388;2.7888;6.312;6.7879;3.202;-0.2226;-1.8443;-1.4025;-0.0661;0.5841;-1.5162;10647;25.77;-27.86;-0.81;199.39;-43.8;-63.1;5;1010.63;54.363;37.51772;126.76543;38.85;NaN;;2.59;4.500926;201.9;35 / 43;43508;2021-05-13 12:04:17:119
7.4209;5.7031;2.7136;8.2302;4.8946;2.1158;-1.7044;1.5681;-0.7785;1.2948;0.6019;-2.849;12707;13.63;-32.79;-3.53;191.92;-29.94;-75.58;5;1010.63;52.97;37.51769;126.76541;38.9;NaN;;3.44;4.704679;195.1;34 / 43;44008;2021-05-13 12:04:17:619
11.1018;4.2942;3.9524;8.8348;3.8162;1.8849;-1.2419;2.97;0.5656;0.3235;-0.6079;0.0474;7987;-1.51;-34.73;-1.98;182.81;-22.9;-77.96;5;1010.62;53.986;37.51769;126.76541;38.9;NaN;;3.44;4.704679;195.1;34 / 43;44507;2021-05-13 12:04:18:118
10.6565;6.0248;2.4258;6.8167;6.3143;3.1357;-3.0093;0.0583;-2.7136;-1.2006;-0.6784;1.9253;7973;3.82;-35.23;10.68;165.46;-40.08;-65.3;5;1010.63;58.754;37.51765;126.7654;39.83;NaN;;3.34;5.153309;191.8;33 / 43;45008;2021-05-13 12:04:18:619
5.9087;6.0231;1.8419;5.8751;7.4471;2.4889;1.1157;-0.7467;-0.3188;-0.1194;0.41;-2.1767;11180;33.21;-19.27;14.13;173.16;-30.72;-73.64;5;1010.62;52.581;37.51765;126.7654;39.83;NaN;;3.34;5.153309;191.8;33 / 43;45508;2021-05-13 12:04:19:119
9.8352;6.2421;2.7731;7.9411;4.9578;2.9205;0.622;0.7712;-0.3371;0.6298;0.4325;-2.1943;10765;19.42;-28.65;4.04;184.62;-30.37;-69.81;5;1010.61;52.752;37.517628;126.76539;40.1;NaN;;2.39;5.553004;192.9;33 / 43;46008;2021-05-13 12:04:19:619
8.5632;5.4304;2.6362;7.6324;5.6614;2.4219;1.6828;1.0999;0.3829;-0.3969;-0.1389;1.3174;9746;5.23;-36.19;-0.6;184.41;-35.26;-72.39;5;1010.62;55.864;37.517628;126.76539;40.1;NaN;;2.39;5.553004;192.9;33 / 43;46508;2021-05-13 12:04:20:119
7.7156;6.3222;3.012;6.9323;6.7892;1.4215;-0.9845;-0.3303;1.3402;0.3145;0.3794;0.8377;8716;15.82;-32.51;-0.83;186.93;-43.81;-78.41;5;1010.62;51.588;37.51761;126.76538;39.24;NaN;;2.31;5.160333;206;32 / 43;47008;2021-05-13 12:04:20:619
3.4174;5.3253;0.8208;6.2508;7.5529;0.2284;-0.968;-1.3238;1.511;0.4108;1.8023;0.8841;7829;28.6;-19.71;25.18;151.08;-38.22;-80.5;5;1010.62;55.297;37.51761;126.76538;39.24;NaN;;2.31;5.160333;206;32 / 43;47508;2021-05-13 12:04:21:119
7.2389;6.0833;2.5373;7.278;5.9297;2.8356;0.0038;0.0728;-0.1084;-0.44;-0.7135;-0.3676;10540;12.49;-34.95;11.23;171.47;-36.6;-67.53;5;1010.61;51.945;37.517593;126.765366;38.99;NaN;;2.15;4.851414;211.5;30 / 43;48008;2021-05-13 12:04:21:619
4.1573;7.1856;0.7653;6.1929;6.9957;2.9795;0.8467;-0.6433;-1.2869;-0.8716;-0.2199;-0.149;8969;23.32;-28.02;12.91;178.34;-42.41;-62.94;5;1010.61;56.04;37.517593;126.765366;38.99;NaN;;2.15;4.851414;211.5;30 / 43;48508;2021-05-13 12:04:22:119
3.9033;5.6371;1.74;7.5073;5.5808;2.9438;3.3848;1.9815;0.6509;-0.2407;-0.3314;-0.7768;10081;14.38;-32.95;-3.63;194.68;-34.69;-68.59;5;1010.62;54.052;37.517574;126.76535;38.51;NaN;;1.97;4.639228;202.5;29 / 43;49007;2021-05-13 12:04:22:618
8.5814;5.6391;2.9743;8.166;5.0158;2.0804;-1.8572;0.7593;0.0661;0.5011;0.0122;0.9917;7755;-0.46;-35.96;-2.19;183.61;-30.76;-75.71;5;1010.62;57.025;37.517574;126.76535;38.51;NaN;;1.97;4.639228;202.5;29 / 43;49509;2021-05-13 12:04:23:120
8.1646;6.6969;1.8009;6.3734;7.218;1.8576;-1.432;0.1408;-1.0806;-1.1192;0.1991;0.8827;5169;19.92;-28.8;13.35;169.3;-47.39;-73.75;5;1010.62;56.702;37.517555;126.76534;38.14;NaN;;1.89;4.507215;205.3;31 / 43;50008;2021-05-13 12:04:23:619
6.0473;7.0384;1.9384;5.6332;7.7569;2.066;-1.4813;-2.2873;0.0966;1.2757;0.8217;-0.1078;6638;33.63;-19.25;11.71;186.47;-16.52;-74.31;5;1010.61;58.307;37.517555;126.76534;38.14;NaN;;1.89;4.507215;205.3;31 / 43;50509;2021-05-13 12:04:24:120
9.1272;5.7237;2.6369;7.4542;4.4469;4.564;2.6184;2.1331;-2.0191;-0.3756;-1.4618;-1.0933;6578;11.54;-35.42;3.61;184.44;-26.97;-58.52;5;1010.62;58.878;37.51754;126.76533;38.51;NaN;;1.98;4.200598;210.7;32 / 43;51008;2021-05-13 12:04:24:619
5.4423;6.0843;1.8125;6.3435;6.8733;2.9476;0.2644;-0.2322;-0.4098;-0.778;-0.2972;2.3697;9465;4.02;-35.83;-7.73;199.07;-44.5;-65.08;5;1010.62;55.869;37.51754;126.76533;38.51;NaN;;1.98;4.200598;210.7;32 / 43;51508;2021-05-13 12:04:25:119
7.9363;5.9642;2.7608;6.0938;7.6627;0.5657;-3.5498;-1.3442;1.2222;0.442;2.1743;-0.2752;6828;32.9;-25.86;12.78;167;-51.39;-84.7;5;1010.62;56.113;37.517525;126.76532;38.71;NaN;;1.68;4.426455;206.2;32 / 43;52008;2021-05-13 12:04:25:619
4.1802;6.5918;1.5671;6.8821;6.8209;1.5108;0.6027;-0.4333;0.8811;-0.3244;0.379;-1.5173;7636;27.54;-24.69;7.75;177.29;-44.07;-77.62;5;1010.62;60.754;37.517525;126.76532;38.71;NaN;;1.68;4.426455;206.2;32 / 43;52508;2021-05-13 12:04:26:119
4.4967;6.5679;0.777;7.6463;5.596;2.5275;1.4389;-0.616;0.0645;0.4014;0.3729;-0.1359;10333;9.59;-31.12;3.39;180.53;-34.79;-71.71;5;1010.61;62.773;37.517513;126.76531;38.24;NaN;;1.35;4.830053;204.6;32 / 43;53008;2021-05-13 12:04:26:619
10.5943;5.4721;3.2128;7.5189;5.9218;2.1375;0.129;1.1871;0.6911;0.3041;1.076;-1.7363;8855;17.26;-30.4;2.94;182.66;-38.69;-74.72;5;1010.62;62.107;37.517513;126.76531;38.24;NaN;;1.35;4.830053;204.6;32 / 43;53508;2021-05-13 12:04:27:119
6.1411;4.2296;2.228;7.7578;5.2412;2.9182;1.8426;1.1754;-0.1333;0.4442;-0.9865;-1.1136;8189;13.62;-32.8;0.15;188.04;-32.31;-69.39;5;1010.63;58.472;37.517494;126.76531;36.31;NaN;;1.32;4.696708;189.6;32 / 43;54008;2021-05-13 12:04:27:619
8.9078;5.8126;2.7149;7.7978;5.1091;3.0434;-1.0858;1.4259;-1.1206;-0.8185;-0.8806;1.5466;7944;4.46;-36.89;-5.73;194.42;-43.67;-66.3;5;1010.62;57.521;37.517494;126.76531;36.31;NaN;;1.32;4.696708;189.6;32 / 43;54508;2021-05-13 12:04:28:119
10.0491;6.7044;2.4921;6.3151;7.1434;2.2937;-0.7867;0.1113;-0.6053;-0.0874;1.3082;0.2092;7779;15.43;-34.84;2.08;185.33;-46.75;-70.04;5;1010.62;56.539;37.517475;126.7653;35.75;NaN;;1.84;4.824447;216.6;33 / 43;55008;2021-05-13 12:04:28:619
2.6365;4.2665;0.79;7.2468;6.3089;1.9625;2.8078;-0.432;1.3997;-0.7395;1.8046;0.1042;7688;17.43;-34.95;-0.2;186.83;-40.21;-74.76;5;1010.62;54.444;37.517475;126.7653;35.75;NaN;;1.84;4.824447;216.6;33 / 43;55508;2021-05-13 12:04:29:119
7.4014;5.7883;2.3577;7.757;5.8434;1.3615;1.713;1.5643;1.1051;-0.3597;0.9168;0.9327;6621;11.34;-38.03;-1.35;186.21;-49.9;-76.53;5;1010.62;64.042;37.51746;126.76528;35.86;NaN;;1.36;5.035825;220.3;32 / 43;56007;2021-05-13 12:04:29:618
12.4843;7.5257;3.1923;6.887;6.598;2.2814;-2.3947;-0.354;-0.9679;0.395;0.1831;0.6537;5807;21.24;-33.44;4.84;182.73;-42.28;-71.67;5;1010.6;55.409;37.51746;126.76528;35.86;NaN;;1.36;5.035825;220.3;32 / 43;56509;2021-05-13 12:04:30:120
4.1891;6.1042;1.5247;8.44;4.8333;1.2556;5.5106;-1.2392;3.5007;0.6755;1.0096;-2.7465;6631;16.4;-31.49;4.36;177.38;-29.53;-81.54;5;1010.6;60.634;37.51744;126.765274;36.95;NaN;;1.55;4.718998;197.8;31 / 43;57008;2021-05-13 12:04:30:619
4.4807;5.5847;0.9573;6.9069;6.473;2.5623;0.2504;-1.2315;-1.0467;-0.7368;-0.0251;1.4218;5964;19.12;-32.21;14.49;170.3;-42.86;-69.96;5;1010.59;55.394;37.51744;126.765274;36.95;NaN;;1.55;4.718998;197.8;31 / 43;57507;2021-05-13 12:04:31:118
6.8409;6.4652;2.5336;7.7416;5.7665;1.7279;2.2955;-1.0159;1.5557;0.5556;-1.2492;-0.5304;8289;14.02;-35.06;-0.08;189.75;-36.67;-64.1;5;1010.6;55.357;37.517414;126.765274;36.94;NaN;;1.45;4.768918;189.8;31 / 43;58007;2021-05-13 12:04:31:618
14.2446;7.3899;3.0903;6.4418;6.615;3.3038;-2.1323;-1.4428;-2.8949;-0.0664;-1.7569;0.1975;4998;17.37;-32.55;9.23;176.09;-41.75;-69.72;5;1010.61;55.582;37.517414;126.765274;36.94;NaN;;1.45;4.768918;189.8;31 / 43;58508;2021-05-13 12:04:32:119
7.513;4.5177;2.1256;8.0866;4.3326;3.4651;3.2974;0.5783;-0.382;-1.2849;0.1906;1.9696;6035;5.13;-35.64;-9.18;197.36;-26.22;-66.8;5;1010.61;54.098;37.517395;126.76527;35.59;NaN;;1.49;10.536761;192.6;31 / 43;59008;2021-05-13 12:04:32:619
7.436;6.2466;1.4392;6.3652;7.2151;1.8965;-0.669;-2.2065;-0.298;-0.3913;1.429;1.3681;5293;21.54;-30.46;3.18;181.72;-46.9;-79.39;5;1010.61;57.126;37.517395;126.76527;35.59;NaN;;1.49;10.536761;192.6;31 / 43;59508;2021-05-13 12:04:33:119
7.5705;5.3233;2.5787;7.5581;6.1394;1.1633;-1.3917;-0.1477;1.0629;0.0532;1.5978;0.2431;6137;17.33;-35.7;1.92;180.9;-38.76;-81.25;5;1010.62;55.007;37.517372;126.76526;35.03;NaN;;1.69;10.536744;183.5;31 / 43;60008;2021-05-13 12:04:33:619
7.9609;5.5594;1.9244;7.1196;6.5467;1.6196;-1.3107;0.2203;-0.5688;-0.1844;-0.0213;0.8869;4882;15.9;-34.19;9.87;170.54;-41.88;-77.18;5;1010.61;57.237;37.517372;126.76526;35.03;NaN;;1.69;10.536744;183.5;31 / 43;60508;2021-05-13 12:04:34:119
6.7769;6.6596;2.3785;7.6899;5.7629;1.9559;2.8812;-0.6304;1.7817;0.6688;0.802;-1.0758;7427;19.07;-35;1.55;183.98;-35.99;-75.73;5;1010.61;53.582;37.51735;126.76524;34.28;NaN;;1.94;10.272494;196.6;32 / 43;61008;2021-05-13 12:04:34:619
11.2965;7.2886;3.0633;7.883;4.9253;3.1257;-0.0727;1.0492;-1.2232;-1.1228;-1.5831;0.2279;6003;7.14;-36.26;-4.58;193.46;-40.67;-68.04;5;1010.62;52.04;37.51735;126.76524;34.28;NaN;;1.94;10.272494;196.6;32 / 43;61508;2021-05-13 12:04:35:119
7.319;5.7675;2.4566;7.8844;5.6838;1.3038;-1.1706;0.1644;1.2791;0.4892;-0.2684;1.2125;10649;4.34;-38.05;-8.35;194.73;-35.42;-80.61;5;1010.61;53.63;37.517326;126.76522;34.04;NaN;;1.69;10.261775;204.3;34 / 43;62008;2021-05-13 12:04:35:619
6.8145;6.6103;0.8447;6.3305;7.1708;2.1622;0.4671;-1.6095;-1.7113;-1.1335;-0.4198;1.6473;4484;22.13;-22.72;22.41;154.99;-51.34;-76.7;5;1010.62;50.44;37.517326;126.76522;34.04;NaN;;1.69;10.261775;204.3;34 / 43;62508;2021-05-13 12:04:36:119
10.6668;5.3938;3.7156;8.4172;4.3462;2.5362;-0.0863;2.9133;-0.1555;-0.6278;-0.2567;-0.9672;12230;4.38;-35.9;-8.33;194.89;-25.5;-73.28;5;1010.61;53.746;37.517303;126.765205;33.45;NaN;;2.06;10.145309;213.6;34 / 43;63008;2021-05-13 12:04:36:619
9.0139;5.9327;2.0343;7.8723;4.4236;3.8248;1.1758;1.5283;-1.7739;-0.9609;-0.779;0.6905;8442;6.75;-38.09;-1.46;186.13;-46.19;-70.24;5;1010.61;54.053;37.517303;126.765205;33.45;NaN;;2.06;10.145309;213.6;34 / 43;63508;2021-05-13 12:04:37:119
4.7489;4.091;1.2876;6.5709;6.7611;2.6984;-2.3155;-0.2662;-1.1165;-0.6803;0.0096;2.8194;8263;27.95;-30.21;-0.05;192.68;-50.48;-71.47;5;1010.61;58.646;37.51729;126.76518;33.31;NaN;;1.66;10.116438;219.3;34 / 43;64007;2021-05-13 12:04:37:618
7.7868;5.7083;1.858;6.1087;7.6066;0.9969;-4.4798;-1.762;-0.5179;0.6119;1.2654;-0.4774;7702;34.42;-21.07;12.38;170.82;-30.95;-79.93;5;1010.61;57.337;37.51729;126.76518;33.31;NaN;;1.66;10.116438;219.3;34 / 43;64508;2021-05-13 12:04:38:119
6.6578;4.5543;2.0052;8.2297;4.4553;2.9315;1.028;1.2365;-0.4285;-0.6156;-0.0931;-0.1723;7494;9.18;-37.09;-0.98;186.17;-27.02;-70.39;5;1010.62;51.515;37.517277;126.76516;32.57;NaN;;1.7;10.103356;241;34 / 43;65008;2021-05-13 12:04:38:619
11.9836;7.1753;3.028;7.8633;5.2421;2.6191;-0.4186;-0.5309;-0.6519;-0.5077;-0.1412;0.9486;7901;10.86;-34.27;-3.21;191.58;-44.59;-71.56;5;1010.62;55.383;37.517277;126.76516;32.57;NaN;;1.7;10.103356;241;34 / 43;65508;2021-05-13 12:04:39:119
12.4206;6.8143;3.3004;6.947;6.7114;1.6932;-1.111;-2.3662;0.2243;-0.0765;0.2648;1.2186;9349;21.91;-29.18;3.32;183.62;-43.19;-76.3;5;1010.62;55.283;37.51727;126.76514;31.86;NaN;;1.55;10.100899;253.5;34 / 43;66008;2021-05-13 12:04:39:619
7.6899;6.559;1.6712;7.4606;6.0015;2.1192;1.5042;-0.6666;0.4336;0.1858;0.7495;-1.7224;9100;18;-32.31;4.66;179.5;-34.15;-75.46;5;1010.61;52.227;37.51727;126.76514;31.86;NaN;;1.55;10.100899;253.5;34 / 43;66508;2021-05-13 12:04:40:119
7.9349;5.6272;2.5336;8.0675;5.1135;2.2222;0.76;1.5293;0.2562;0.3586;-0.2199;-0.2858;9196;7.31;-34.31;-1.18;184.79;-32.9;-75.78;5;1010.61;55.242;37.51726;126.76512;34.14;NaN;;1.53;10.268592;252.3;32 / 43;67008;2021-05-13 12:04:40:619
6.9028;6.495;1.6914;7.4146;6.0597;2.1152;1.1142;-0.0578;-0.0124;-0.3347;0.4478;0.4568;10012;17.05;-31.89;9.68;171.73;-41.81;-75.15;5;1010.61;52.106;37.51726;126.76512;34.14;NaN;;1.53;10.268592;252.3;32 / 43;67507;2021-05-13 12:04:41:118
11.3694;5.3305;3.103;6.9899;6.1187;3.1422;-5.0926;0.0027;-2.6564;-1.2788;-1.8677;3.4299;13235;-0.85;-36.28;-6.76;193.05;-38.6;-65.79;5;1010.61;52.512;37.517242;126.7651;33.47;NaN;;1.61;10.359756;231.5;29 / 43;68008;2021-05-13 12:04:41:619
6.3573;6.8916;0.8759;4.3474;8.7457;0.8843;0.4432;-3.2758;-0.0468;0.9655;1.9168;-0.3403;9309;42.18;-6.87;16.45;167.84;-54.38;-80.18;5;1010.61;52.996;37.517242;126.7651;33.47;NaN;;1.61;10.359756;231.5;29 / 43;68507;2021-05-13 12:04:42:118
6.8388;6.5867;1.9658;8.0563;5.4002;1.451;1.4391;-0.9888;1.3966;0.0161;1.1983;-3.4363;9678;-0.7;-37.87;1.58;176.63;-11.67;-75.82;5;1010.61;54.565;37.517227;126.76509;33.78;NaN;;1.57;10.352007;214.1;29 / 43;69008;2021-05-13 12:04:42:619
9.3869;6.9132;2.3833;8.0482;5.2828;1.8676;0.4644;0.2579;0.2176;-0.6427;-0.2045;2.2213;8633;-5.05;-36.3;-3.68;185.8;-32.59;-76.94;5;1010.61;54.601;37.517227;126.76509;33.78;NaN;;1.57;10.352007;214.1;29 / 43;69508;2021-05-13 12:04:43:119
3.5871;4.9352;0.5005;4.9691;8.224;1.9607;-2.0806;-1.5948;-1.5469;-0.8316;-0.2664;2.9226;8145;28.06;-25.77;10.18;181.43;-56.99;-68.47;5;1010.61;53.104;37.51721;126.765076;33.85;NaN;;1.53;10.424812;209.5;28 / 43;70008;2021-05-13 12:04:43:619
6.8491;5.1429;1.5894;7.8163;5.3826;2.4705;2.6199;0.9106;-0.0184;0.6163;0.5657;-2.6608;9485;17.59;-31.08;4.16;179.9;-20.59;-77.67;5;1010.61;53.722;37.51721;126.765076;33.85;NaN;;1.53;10.424812;209.5;28 / 43;70508;2021-05-13 12:04:44:119
7.9709;5.5553;2.2211;8.786;3.6749;2.3391;1.685;2.6627;0.4406;-0.2974;0.0223;-0.1519;12443;-3.55;-35.7;-5.99;190.57;-34.49;-77.42;5;1010.61;51.973;37.517185;126.765076;34.45;NaN;;1.82;10.440541;190.9;28 / 43;71009;2021-05-13 12:04:44:620
9.8506;5.5837;2.4466;7.5723;6.0216;1.6035;-0.9876;0.2625;0.0418;-0.0664;0.4461;1.8407;10758;8.78;-35.85;6.52;171.83;-37.88;-78.04;5;1010.61;51.643;37.517185;126.765076;34.45;NaN;;1.82;10.440541;190.9;28 / 43;71508;2021-05-13 12:04:45:119
7.0017;6.2513;1.4635;5.9001;7.5147;2.211;-5.3035;-1.3554;-1.8434;-0.6704;0.52;2.2005;11275;24.61;-28.4;11.45;177.75;-50.02;-69.46;5;1010.61;53.699;37.517166;126.76506;35.16;NaN;;1.48;10.692714;203.4;28 / 43;72008;2021-05-13 12:04:45:619
7.0445;4.7665;1.92;7.1345;6.6172;1.2173;-0.0927;-1.9523;1.0202;0.9165;0.7371;-3.1377;11275;10.13;-36.97;5.18;176.56;-25.02;-75.29;5;1010.61;54.54;37.517166;126.76506;35.16;NaN;;1.48;10.692714;203.4;28 / 43;72507;2021-05-13 12:04:46:118
14.4079;4.3233;4.0831;8.4151;3.9154;3.1664;-0.1282;2.4612;-1.2381;-0.8967;-1.7246;-1.399;9830;0.11;-38.06;-2.6;185.44;-37.83;-68.67;5;1010.59;53.234;37.51715;126.76502;36.3;NaN;;1.54;10.420517;233.5;26 / 43;73007;2021-05-13 12:04:46:618
14.5478;5.4495;3.7313;7.4966;5.3129;3.4269;-2.0087;2.4291;-2.3807;-0.2591;-1.8391;2.4167;10757;4.43;-36.34;-8.39;201.39;-50.11;-61.22;5;1010.59;56.146;37.51715;126.76502;36.3;NaN;;1.54;10.420517;233.5;26 / 43;73508;2021-05-13 12:04:47:119
7.6632;6.1678;1.2547;6.3017;7.3618;1.5042;0.1767;0.4996;-0.1503;-0.1142;1.4019;0.218;8077;29.15;-26.05;10.44;175.73;-48.65;-76.57;5;1010.59;58.21;37.517143;126.765;36;NaN;;1.31;10.454777;244.7;28 / 43;74008;2021-05-13 12:04:47:619
10.0241;4.6488;2.8809;8.8999;3.9732;1.0843;0.9971;-0.3375;2.291;1.3936;1.4829;-2.7728;8541;14.44;-33;8.38;170.21;-23.9;-83.05;5;1010.6;52.683;37.517143;126.765;36;NaN;;1.31;10.454777;244.7;28 / 43;74508;2021-05-13 12:04:48:119
6.8036;6.3588;2.1944;7.9919;5.2331;2.217;1.4139;0.8619;0.4805;-1.2995;-1.3932;0.6508;9665;7.14;-35.09;-1.99;186.58;-32.25;-74.5;5;1010.61;53.104;37.517136;126.76498;35.66;NaN;;1.45;10.469819;256.5;28 / 43;75008;2021-05-13 12:04:48:619
6.7824;6.355;1.7249;6.2241;6.9773;2.9577;1.2058;-0.7088;-0.8351;0.4714;0.0723;0.6705;8822;20.55;-29.11;0.89;193.35;-45.36;-64.58;5;1010.61;53.829;37.517136;126.76498;35.66;NaN;;1.45;10.469819;256.5;28 / 43;75508;2021-05-13 12:04:49:119
4.7356;5.5064;1.2157;6.3821;7.0477;2.4021;-0.2045;-0.582;-1.1534;0.0473;-0.1057;-0.3143;7666;17.63;-30.21;6.19;181.2;-45.94;-69.37;5;1010.61;52.101;37.51713;126.76495;33.23;NaN;;1.59;10.515665;272;28 / 43;76008;2021-05-13 12:04:49:619
4.29;6.0871;0.5936;6.646;6.877;2.1699;4.4789;-1.4234;0.2535;0.5871;-0.129;-1.5489;8483;18.4;-27.68;14.32;163.7;-32.81;-78.47;5;1010.61;52.904;37.51713;126.76495;33.23;NaN;;1.59;10.515665;272;28 / 43;76508;2021-05-13 12:04:50:119
7.3508;7.139;2.074;8.1811;4.7598;2.5659;2.8914;1.3733;0.586;-0.4913;0.1525;-0.61;10021;6.86;-35.56;0.65;181.47;-27.28;-74.52;5;1010.6;56.814;37.51713;126.76493;33.48;NaN;;1.54;10.646235;267.4;27 / 43;77007;2021-05-13 12:04:50:618
9.3746;5.6597;2.8833;8.3682;4.6711;2.0794;-2.1882;2.088;-0.2779;0.0085;-0.231;1.0792;10934;2.78;-35.34;-1.71;185.88;-39.92;-70.04;5;1010.61;57.834;37.51713;126.76493;33.48;NaN;;1.54;10.646235;267.4;27 / 43;77508;2021-05-13 12:04:51:119
7.2827;5.7647;1.5117;5.8411;7.4422;2.5819;-0.3595;-0.7331;-1.6898;-0.6382;-0.8172;1.6436;9272;21.58;-29.52;10.66;178.25;-49.37;-66.15;5;1010.61;56.88;37.51712;126.76492;33.22;NaN;;1.67;10.673946;236.3;26 / 43;78008;2021-05-13 12:04:51:619
7.7779;5.4406;2.153;6.8367;6.4956;2.6903;-0.6414;-1.7613;-0.6637;0.2366;0.3606;-0.8629;10914;17.26;-33.79;3.55;181.24;-33.79;-74.06;5;1010.6;50.09;37.51712;126.76492;33.22;NaN;;1.67;10.673946;236.3;26 / 43;78508;2021-05-13 12:04:52:119
7.0277;6.1723;1.7461;7.7288;5.6911;2.0118;1.1924;-1.098;0.6893;-0.4408;0.9497;-0.0512;9802;14.92;-34.38;-1.13;187.52;-35.47;-75.41;5;1010.59;52.679;37.517105;126.7649;33.15;NaN;;1.53;10.815998;245.1;26 / 43;79008;2021-05-13 12:04:52:619
6.4638;6.0881;1.343;7.0152;6.6141;1.7922;0.1749;0.5437;0.1993;-0.0518;1.1037;0.3329;9764;20.07;-31.49;2.38;185.13;-40.21;-74.92;5;1010.61;50.61;37.517105;126.7649;33.15;NaN;;1.53;10.815998;245.1;26 / 43;79509;2021-05-13 12:04:53:120
7.9384;6.7472;2.8717;7.2028;6.1857;2.455;-1.0237;0.446;-0.4638;-0.0066;-0.9069;-0.3058;10092;18.26;-31.66;-4.18;195.43;-39.11;-71.18;5;1010.59;52.567;37.517097;126.76489;34.05;NaN;;1.19;10.598014;246.5;27 / 43;80008;2021-05-13 12:04:53:619
7.178;7.356;2.2697;7.6308;5.9206;1.6995;1.6543;-1.5033;1.2752;0.7421;-0.0182;-0.4423;9540;16.56;-32.48;3.43;182.71;-31.84;-74.28;5;1010.59;51.532;37.517097;126.76489;34.05;NaN;;1.19;10.598014;246.5;27 / 43;80508;2021-05-13 12:04:54:119
5.509;5.787;2.0257;7.9599;5.4238;1.8422;2.4885;0.2423;1.4137;0.1695;-0.7739;-0.0281;7677;11.35;-35.45;1.22;183.88;-35.53;-72.49;5;1010.6;54.841;37.51708;126.764885;33.86;NaN;;1.07;10.600999;227.1;28 / 43;81008;2021-05-13 12:04:54:619
9.3452;6.7729;2.2748;6.4962;6.7859;2.8144;0.1621;-0.143;-1.8515;-1.1737;-1.5347;1.3308;9026;14.11;-36.55;0.32;188.89;-43.79;-66.58;5;1010.59;53.139;37.51708;126.764885;33.86;NaN;;1.07;10.600999;227.1;28 / 43;81508;2021-05-13 12:04:55:119
3.8797;5.8903;0.9553;6.1037;7.1593;2.7677;1.4722;-1.1486;-0.9102;-0.269;-0.1229;0.6554;8100;27.91;-28.83;3.74;191.3;-46.89;-65.61;5;1010.59;54.152;37.51706;126.764885;35.49;NaN;;1.22;10.501183;207.7;29 / 43;82008;2021-05-13 12:04:55:619
7.9647;7.768;2.5445;7.2532;6.2957;1.9813;-0.0426;-0.4143;0.3676;0.8926;-0.4411;-1.1362;8103;20.2;-32.01;0.53;187.35;-30.95;-73.18;5;1010.59;58.815;37.51706;126.764885;35.49;NaN;;1.22;10.501183;207.7;29 / 43;82507;2021-05-13 12:04:56:118
11.5716;4.1313;3.655;8.7934;3.7299;2.2213;-0.9073;3.2589;-0.1243;0.4289;-1.426;-1.4666;7588;-0.32;-34.89;-1.63;183.47;-25.13;-72.34;5;1010.6;59.578;37.517036;126.764885;35.16;NaN;;1.3;10.461178;199.5;29 / 43;83008;2021-05-13 12:04:56:619
12.1664;6.5186;3.0811;7.5801;5.9276;1.8912;-3.8036;0.8123;-0.8468;-0.0338;0.1766;1.3977;7678;18.57;-36.71;6.86;178.37;-47.18;-73;5;1010.59;56.296;37.517036;126.764885;35.16;NaN;;1.3;10.461178;199.5;29 / 43;83508;2021-05-13 12:04:57:119
8.0338;5.634;2.0384;6.1905;7.2548;2.2837;-2.0129;-1.111;-1.0043;0.2141;-0.2409;-0.7352;8441;36.72;-26.42;14.5;179.6;-47.71;-69.75;5;1010.59;53.876;37.51701;126.764885;35.85;NaN;;1.75;10.180603;199.7;29 / 43;84008;2021-05-13 12:04:57:619
